elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz,distance,angle
2.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
2.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
2.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
2.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
2.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
3.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
4.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
5.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
6.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
7.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
8.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
9.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
10.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
11.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
12.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
13.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
14.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
15.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
16.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
17.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
18.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
19.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
20.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
21.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
22.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
23.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
24.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
25.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
26.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
27.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
28.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
29.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
30.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
31.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
32.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.800,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
33.900,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.000,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.100,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.200,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.300,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.400,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.500,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.600,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
34.700,125.245,-132.237,-110.498,671.447,-437.349,-19.036,625.644,91.463
