elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz,distance,angle
2.700,-867.199,-295.818,-46.905,68.924,263.859,142.824,1090.671,170.271
2.800,-867.199,-295.818,-46.905,68.924,263.859,142.824,1090.671,170.271
2.900,-867.199,-295.818,-48.905,68.924,263.859,142.824,1090.671,168.271
3.000,-867.199,-295.818,-48.905,68.924,263.859,142.824,1090.671,168.271
3.100,-867.199,-295.818,-48.905,68.924,263.859,142.824,1090.671,168.271
3.200,-837.049,-269.521,-48.905,68.924,263.859,142.824,1051.323,168.271
3.300,-790.920,-231.139,-50.905,68.924,263.859,142.824,992.146,166.271
3.400,-741.820,-196.636,-56.905,68.924,263.859,142.824,932.395,160.271
3.500,-689.594,-167.175,-62.905,68.924,263.859,142.824,872.433,154.271
3.600,-633.890,-144.937,-70.905,68.924,263.859,142.824,813.057,146.271
3.700,-576.844,-126.297,-72.905,68.924,263.859,142.824,754.478,144.271
3.800,-519.492,-108.658,-72.905,68.924,263.859,142.824,696.421,144.271
3.900,-462.337,-90.349,-70.905,68.924,263.859,142.824,638.516,146.271
4.000,-405.625,-70.716,-70.905,68.924,263.859,142.824,580.635,146.271
4.100,-348.915,-51.083,-70.905,68.924,263.859,142.824,523.238,146.271
4.200,-292.204,-31.451,-70.905,68.924,263.859,142.824,466.499,146.271
4.300,-235.493,-11.818,-70.905,68.924,263.859,142.824,410.691,146.271
4.400,-178.783,7.815,-70.905,68.924,263.859,142.824,356.255,146.271
4.500,-122.071,27.448,-70.905,68.924,263.859,142.824,303.923,146.271
4.600,-65.361,47.080,-70.905,68.924,263.859,142.824,255.001,146.271
4.700,-8.659,66.710,-70.905,68.924,263.859,142.824,211.865,146.271
4.800,48.061,86.346,-70.905,68.924,263.859,142.824,178.735,146.271
4.900,104.772,105.979,-70.905,68.924,263.859,142.824,161.899,146.271
5.000,158.748,132.029,-60.905,68.924,263.859,142.824,159.523,156.271
5.100,209.202,164.497,-54.905,68.924,263.859,142.824,171.904,162.271
5.200,253.653,204.656,-42.905,68.924,263.859,142.824,193.984,174.271
5.300,272.490,227.998,-30.905,68.924,263.859,142.824,206.701,173.729
5.400,272.490,227.998,-18.905,68.924,263.859,142.824,206.701,161.729
5.500,272.490,227.998,-16.905,68.924,263.859,142.824,206.701,159.729
5.600,272.490,227.998,-16.905,68.924,263.859,142.824,206.701,159.729
5.700,272.490,227.998,-14.905,68.924,263.859,142.824,206.701,157.729
5.800,272.490,227.998,-2.905,68.924,263.859,142.824,206.701,145.729
5.900,272.490,227.998,9.095,68.924,263.859,142.824,206.701,133.729
6.000,272.490,227.998,21.095,68.924,263.859,142.824,206.701,121.729
6.100,272.490,227.998,29.095,68.924,263.859,142.824,206.701,113.729
6.200,272.490,227.998,29.095,68.924,263.859,142.824,206.701,113.729
6.300,272.490,227.998,31.095,68.924,263.859,142.824,206.701,111.729
6.400,272.490,227.998,43.095,68.924,263.859,142.824,206.701,99.729
6.500,272.490,227.998,53.095,68.924,263.859,142.824,206.701,89.729
6.600,272.490,227.998,63.095,68.924,263.859,142.824,206.701,79.729
6.700,272.490,227.998,71.095,68.924,263.859,142.824,206.701,71.729
6.800,272.490,227.998,83.095,68.924,263.859,142.824,206.701,59.729
6.900,272.490,227.998,85.095,68.924,263.859,142.824,206.701,57.729
7.000,272.490,227.998,85.095,68.924,263.859,142.824,206.701,57.729
7.100,272.490,227.998,89.095,68.924,263.859,142.824,206.701,53.729
7.200,272.490,227.998,101.095,68.924,263.859,142.824,206.701,41.729
7.300,272.490,227.998,111.095,68.924,263.859,142.824,206.701,31.729
7.400,272.490,227.998,111.095,68.924,263.859,142.824,206.701,31.729
7.500,272.490,227.998,109.095,68.924,263.859,142.824,206.701,33.729
7.600,272.490,227.998,117.095,68.924,263.859,142.824,206.701,25.729
7.700,272.490,227.998,129.095,68.924,263.859,142.824,206.701,13.729
7.800,272.490,227.998,137.095,68.924,263.859,142.824,206.701,5.729
7.900,272.490,227.998,133.095,68.924,263.859,142.824,206.701,9.729
8.000,272.490,227.998,133.095,68.924,263.859,142.824,206.701,9.729
8.100,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.200,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.300,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.400,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.500,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.600,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.700,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.800,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
8.900,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.000,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.100,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.200,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.300,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.400,272.490,227.998,135.095,68.924,263.859,142.824,206.701,7.729
9.500,251.223,249.195,135.095,68.924,263.859,142.824,182.888,7.729
9.600,215.808,284.492,135.095,68.924,263.859,142.824,148.326,7.729
9.700,194.555,305.675,135.095,68.924,263.859,142.824,132.407,7.729
9.800,194.555,305.675,135.095,68.924,263.859,142.824,132.407,7.729
9.900,194.555,305.675,135.095,68.924,263.859,142.824,132.407,7.729
10.000,194.555,305.675,135.095,68.924,263.859,142.824,132.407,7.729
10.100,187.478,312.728,135.095,68.924,263.859,142.824,128.231,7.729
10.200,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.300,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.400,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.500,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.600,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.700,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.800,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
10.900,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
11.000,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
11.100,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
11.200,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
11.300,159.134,340.978,135.095,68.924,263.859,142.824,118.681,7.729
11.400,137.951,319.725,135.095,68.924,263.859,142.824,88.801,7.729
11.500,137.951,319.725,135.095,68.924,263.859,142.824,88.801,7.729
11.600,137.951,319.725,135.095,68.924,263.859,142.824,88.801,7.729
11.700,109.699,291.379,135.095,68.924,263.859,142.824,49.194,7.729
11.800,109.699,291.379,135.095,68.924,263.859,142.824,49.194,7.729
11.900,81.456,263.042,135.095,68.924,263.859,142.824,12.559,7.729
12.000,81.456,263.042,135.095,68.924,263.859,142.824,12.559,7.729
12.100,81.456,263.042,135.095,68.924,263.859,142.824,12.559,7.729
12.200,81.456,263.042,135.095,68.924,263.859,142.824,12.559,7.729
