elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz
5.500,-539.549,461.217,76.344,-400.706,409.922,-123.563
5.600,-539.549,461.217,76.344,-400.706,409.922,-123.563
5.700,-539.549,461.217,76.344,-400.706,409.922,-123.563
5.800,-539.549,461.217,76.344,-400.706,409.922,-123.563
5.900,-539.549,461.217,88.356,-400.706,409.922,-123.563
6.000,-539.549,461.217,106.372,-400.706,409.922,-123.563
6.100,-539.549,461.217,124.393,-400.706,409.922,-123.563
6.200,-539.549,461.217,142.411,-400.706,409.922,-123.563
6.300,-539.549,461.217,160.426,-400.706,409.922,-123.563
6.400,-539.549,461.217,178.447,-400.706,409.922,-123.563
6.500,-539.549,461.217,-163.535,-400.706,409.922,-123.563
6.600,-539.549,461.217,-163.535,-400.706,409.922,-123.563
6.700,-539.549,461.217,-154.523,-400.706,409.922,-123.563
6.800,-539.549,461.217,-139.507,-400.706,409.922,-123.563
6.900,-539.549,461.217,-139.507,-400.706,409.922,-123.563
7.000,-539.549,461.217,-139.507,-400.706,409.922,-123.563
7.100,-513.569,430.790,-139.507,-400.706,409.922,-123.563
7.200,-494.084,407.970,-139.507,-400.706,409.922,-123.563
7.300,-494.084,407.970,-139.507,-400.706,409.922,-123.563
7.400,-494.084,407.970,-133.501,-400.706,409.922,-123.563
7.500,-494.084,407.970,-124.490,-400.706,409.922,-123.563
7.600,-494.084,407.970,-124.490,-400.706,409.922,-123.563
7.700,-485.848,402.312,-124.490,-400.706,409.922,-123.563
7.800,-436.387,368.331,-124.490,-400.706,409.922,-123.563
7.900,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.000,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.100,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.200,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.300,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.400,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.500,-436.387,368.331,-124.490,-400.706,409.922,-123.563
8.600,-453.383,343.592,-124.490,-400.706,409.922,-123.563
8.700,-453.383,343.592,-124.490,-400.706,409.922,-123.563
8.800,-453.383,343.592,-124.490,-400.706,409.922,-123.563
8.900,-453.383,343.592,-124.490,-400.706,409.922,-123.563
9.000,-453.383,343.592,-124.490,-400.706,409.922,-123.563
9.100,-453.383,343.592,-124.490,-400.706,409.922,-123.563
9.200,-425.062,384.815,-124.490,-400.706,409.922,-123.563
9.300,-419.398,393.059,-124.490,-400.706,409.922,-123.563
