elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz
5.200,-373.277,-342.569,-40.860,-525.714,496.197,-91.044
5.300,-373.277,-342.569,-28.860,-525.714,496.197,-91.044
5.400,-373.277,-342.569,-16.860,-525.714,496.197,-91.044
5.500,-373.277,-342.569,-4.860,-525.714,496.197,-91.044
5.600,-373.277,-342.569,7.140,-525.714,496.197,-91.044
5.700,-373.277,-342.569,13.140,-525.714,496.197,-91.044
5.800,-373.277,-342.569,15.140,-525.714,496.197,-91.044
5.900,-373.277,-342.569,27.140,-525.714,496.197,-91.044
6.000,-373.277,-342.569,39.140,-525.714,496.197,-91.044
6.100,-411.120,-296.069,39.140,-525.714,496.197,-91.044
6.200,-448.963,-249.569,39.140,-525.714,496.197,-91.044
6.300,-485.984,-202.423,37.140,-525.714,496.197,-91.044
6.400,-516.033,-150.667,25.140,-525.714,496.197,-91.044
6.500,-540.544,-95.977,21.140,-525.714,496.197,-91.044
6.600,-558.853,-38.973,13.140,-525.714,496.197,-91.044
6.700,-575.831,18.441,21.140,-525.714,496.197,-91.044
6.800,-604.056,71.214,33.140,-525.714,496.197,-91.044
6.900,-640.246,118.997,39.140,-525.714,496.197,-91.044
7.000,-679.156,164.597,41.140,-525.714,496.197,-91.044
7.100,-718.333,209.973,39.140,-525.714,496.197,-91.044
7.200,-750.779,260.309,29.140,-525.714,496.197,-91.044
7.300,-773.334,315.743,17.140,-525.714,496.197,-91.044
7.400,-783.870,374.655,5.140,-525.714,496.197,-91.044
7.500,-781.927,434.470,-6.860,-525.714,496.197,-91.044
7.600,-768.259,487.500,-16.860,-525.714,496.197,-91.044
7.700,-745.975,487.500,-26.860,-525.714,496.197,-91.044
7.800,-712.631,487.500,-38.860,-525.714,496.197,-91.044
7.900,-669.907,487.500,-48.860,-525.714,496.197,-91.044
8.000,-624.756,487.500,-48.860,-525.714,496.197,-91.044
8.100,-579.606,487.500,-48.860,-525.714,496.197,-91.044
8.200,-534.689,487.500,-46.860,-525.714,496.197,-91.044
8.300,-488.695,487.500,-54.860,-525.714,496.197,-91.044
8.400,-471.776,487.500,-60.860,-525.714,496.197,-91.044
8.500,-471.776,487.500,-60.860,-525.714,496.197,-91.044
8.600,-471.776,487.500,-60.860,-525.714,496.197,-91.044
8.700,-471.776,487.500,-72.860,-525.714,496.197,-91.044
8.800,-471.776,487.500,-78.860,-525.714,496.197,-91.044
8.900,-471.776,487.500,-78.860,-525.714,496.197,-91.044
9.000,-471.776,487.500,-84.860,-525.714,496.197,-91.044
9.100,-471.776,487.500,-96.860,-525.714,496.197,-91.044
9.200,-471.776,487.500,-106.860,-525.714,496.197,-91.044
9.300,-471.776,487.500,-112.860,-525.714,496.197,-91.044
9.400,-471.776,487.500,-112.860,-525.714,496.197,-91.044
9.500,-471.776,487.500,-106.860,-525.714,496.197,-91.044
9.600,-471.776,487.500,-96.860,-525.714,496.197,-91.044
9.700,-471.776,487.500,-84.860,-525.714,496.197,-91.044
9.800,-471.776,487.500,-80.860,-525.714,496.197,-91.044
9.900,-471.776,487.500,-74.860,-525.714,496.197,-91.044
10.000,-471.776,487.500,-74.860,-525.714,496.197,-91.044
10.100,-500.740,479.663,-74.860,-525.714,496.197,-91.044
10.200,-549.016,466.601,-74.860,-525.714,496.197,-91.044
10.300,-549.016,466.601,-74.860,-525.714,496.197,-91.044
10.400,-549.016,466.601,-74.860,-525.714,496.197,-91.044
10.500,-549.016,466.601,-74.860,-525.714,496.197,-91.044
10.600,-549.016,466.601,-86.860,-525.714,496.197,-91.044
10.700,-549.016,466.601,-92.860,-525.714,496.197,-91.044
10.800,-549.016,466.601,-92.860,-525.714,496.197,-91.044
10.900,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.000,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.100,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.200,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.300,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.400,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.500,-549.016,466.601,-92.860,-525.714,496.197,-91.044
11.600,-509.097,464.607,-92.860,-525.714,496.197,-91.044
11.700,-479.158,463.111,-92.860,-525.714,496.197,-91.044
11.800,-479.158,463.111,-92.860,-525.714,496.197,-91.044
11.900,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.000,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.100,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.200,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.300,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.400,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.500,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.600,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.700,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.800,-479.158,463.111,-92.860,-525.714,496.197,-91.044
12.900,-479.158,463.111,-92.860,-525.714,496.197,-91.044
13.000,-478.659,473.091,-92.860,-525.714,496.197,-91.044
13.100,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.200,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.300,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.400,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.500,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.600,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.700,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.800,-475.668,487.500,-92.860,-525.714,496.197,-91.044
13.900,-495.627,487.500,-92.860,-525.714,496.197,-91.044
