elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz,distance,angle
6.400,-216.710,-418.630,-173.866,-746.530,-382.143,119.673,531.076,66.461
6.500,-216.710,-418.630,168.152,-746.530,-382.143,119.673,531.076,48.479
6.600,-216.710,-418.630,168.152,-746.530,-382.143,119.673,531.076,48.479
6.700,-216.710,-418.630,165.155,-746.530,-382.143,119.673,531.076,45.482
6.800,-216.710,-418.630,147.173,-746.530,-382.143,119.673,531.076,27.500
6.900,-216.710,-418.630,129.191,-746.530,-382.143,119.673,531.076,9.518
7.000,-216.710,-418.630,111.209,-746.530,-382.143,119.673,531.076,8.464
7.100,-216.710,-418.630,93.227,-746.530,-382.143,119.673,531.076,26.446
7.200,-216.710,-418.630,75.245,-746.530,-382.143,119.673,531.076,44.428
7.300,-216.710,-418.630,57.263,-746.530,-382.143,119.673,531.076,62.410
7.400,-216.710,-418.630,45.275,-746.530,-382.143,119.673,531.076,74.398
7.500,-216.710,-418.630,45.275,-746.530,-382.143,119.673,531.076,74.398
7.600,-252.435,-383.246,45.275,-746.530,-382.143,119.673,494.097,74.398
7.700,-295.305,-340.787,45.275,-746.530,-382.143,119.673,453.117,74.398
7.800,-338.175,-298.327,45.275,-746.530,-382.143,119.673,416.868,74.398
7.900,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.000,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.100,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.200,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.300,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.400,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.500,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.600,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.700,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.800,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
8.900,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.000,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.100,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.200,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.300,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.400,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.500,-381.045,-255.867,45.275,-746.530,-382.143,119.673,386.685,74.398
9.600,-381.045,-255.867,63.257,-746.530,-382.143,119.673,386.685,56.416
9.700,-381.045,-255.867,81.239,-746.530,-382.143,119.673,386.685,38.434
9.800,-381.045,-255.867,87.233,-746.530,-382.143,119.673,386.685,32.440
9.900,-381.045,-255.867,87.233,-746.530,-382.143,119.673,386.685,32.440
10.000,-381.045,-255.867,102.218,-746.530,-382.143,119.673,386.685,17.455
10.100,-381.045,-255.867,111.209,-746.530,-382.143,119.673,386.685,8.464
10.200,-381.045,-255.867,120.200,-746.530,-382.143,119.673,386.685,0.527
10.300,-381.045,-255.867,129.191,-746.530,-382.143,119.673,386.685,9.518
10.400,-388.839,-262.222,129.191,-746.530,-382.143,119.673,377.259,9.518
10.500,-435.604,-300.350,129.191,-746.530,-382.143,119.673,321.505,9.518
10.600,-435.604,-300.350,129.191,-746.530,-382.143,119.673,321.505,9.518
10.700,-474.574,-332.124,129.191,-746.530,-382.143,119.673,276.518,9.518
10.800,-513.544,-363.898,129.191,-746.530,-382.143,119.673,233.699,9.518
10.900,-544.721,-389.317,129.191,-746.530,-382.143,119.673,201.937,9.518
11.000,-591.485,-427.445,129.191,-746.530,-382.143,119.673,161.528,9.518
11.100,-591.485,-427.445,129.191,-746.530,-382.143,119.673,161.528,9.518
11.200,-614.867,-446.509,129.191,-746.530,-382.143,119.673,146.555,9.518
11.300,-614.867,-446.509,129.191,-746.530,-382.143,119.673,146.555,9.518
11.400,-646.043,-471.928,129.191,-746.530,-382.143,119.673,134.756,9.518
11.500,-646.043,-471.928,129.191,-746.530,-382.143,119.673,134.756,9.518
11.600,-677.220,-487.500,129.191,-746.530,-382.143,119.673,126.112,9.518
11.700,-677.220,-487.500,129.191,-746.530,-382.143,119.673,126.112,9.518
11.800,-677.220,-487.500,129.191,-746.530,-382.143,119.673,126.112,9.518
11.900,-677.220,-487.500,129.191,-746.530,-382.143,119.673,126.112,9.518
12.000,-696.284,-464.118,129.191,-746.530,-382.143,119.673,96.149,9.518
12.100,-715.348,-440.736,129.191,-746.530,-382.143,119.673,66.374,9.518
12.200,-721.703,-432.942,129.191,-746.530,-382.143,119.673,56.541,9.518
12.300,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
12.400,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
12.500,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
12.600,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
12.700,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
12.800,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
12.900,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
13.000,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
13.100,-742.804,-359.319,129.191,-746.530,-382.143,119.673,23.126,9.518
13.200,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.300,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.400,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.500,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.600,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.700,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.800,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
13.900,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
14.000,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
14.100,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
14.200,-727.216,-346.609,129.191,-746.530,-382.143,119.673,40.444,9.518
14.300,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.400,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.500,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.600,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.700,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.800,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
14.900,-701.797,-377.786,129.191,-746.530,-382.143,119.673,44.945,9.518
15.000,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.100,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.200,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.300,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.400,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.500,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.600,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.700,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.800,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
15.900,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
16.000,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
16.100,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
16.200,-740.767,-409.559,129.191,-746.530,-382.143,119.673,28.016,9.518
16.300,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
16.400,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
16.500,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
16.600,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
16.700,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
16.800,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
16.900,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.000,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.100,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.200,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.300,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.400,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
17.500,-747.122,-401.765,129.191,-746.530,-382.143,119.673,19.631,9.518
17.600,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
17.700,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
17.800,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
17.900,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
18.000,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
18.100,-728.058,-425.148,129.191,-746.530,-382.143,119.673,46.804,9.518
18.200,-708.993,-448.530,129.191,-746.530,-382.143,119.673,76.264,9.518
18.300,-708.993,-448.530,129.191,-746.530,-382.143,119.673,76.264,9.518
18.400,-708.993,-448.530,129.191,-746.530,-382.143,119.673,76.264,9.518
18.500,-715.348,-440.736,129.191,-746.530,-382.143,119.673,66.374,9.518
18.600,-728.058,-425.148,129.191,-746.530,-382.143,119.673,46.804,9.518
18.700,-734.412,-417.353,129.191,-746.530,-382.143,119.673,37.238,9.518
18.800,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
18.900,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
19.000,-753.477,-393.971,129.191,-746.530,-382.143,119.673,13.717,9.518
19.100,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.200,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.300,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.400,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.500,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.600,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.700,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.800,-766.186,-378.383,129.191,-746.530,-382.143,119.673,20.012,9.518
19.900,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.000,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.100,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.200,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.300,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.400,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.500,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.600,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.700,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.800,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
20.900,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
21.000,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
21.100,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
21.200,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
21.300,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
21.400,-750.598,-365.674,129.191,-746.530,-382.143,119.673,16.964,9.518
