elapsed_time,player_posx,player_posy,player_rotz,target_posx,target_posy,target_rotz
3.300,-232.391,128.679,-32.265,144.852,487.781,-153.399
3.400,-200.386,179.375,-32.265,144.852,487.781,-153.399
3.500,-167.513,229.486,-36.265,144.852,487.781,-153.399
3.600,-131.217,277.192,-38.265,144.852,487.781,-153.399
3.700,-94.643,324.687,-36.265,144.852,487.781,-153.399
3.800,-62.955,375.532,-28.265,144.852,487.781,-153.399
3.900,-38.662,430.271,-20.265,144.852,487.781,-153.399
4.000,-17.246,486.260,-22.265,144.852,487.781,-153.399
4.100,12.010,487.500,-34.265,144.852,487.781,-153.399
4.200,51.482,487.500,-46.265,144.852,487.781,-153.399
4.300,99.443,487.500,-58.265,144.852,487.781,-153.399
4.400,153.799,487.500,-70.265,144.852,487.781,-153.399
4.500,172.722,487.500,-76.265,144.852,487.781,-153.399
4.600,172.722,487.500,-76.265,144.852,487.781,-153.399
4.700,172.722,487.500,-78.265,144.852,487.781,-153.399
4.800,172.722,487.500,-90.265,144.852,487.781,-153.399
4.900,172.722,487.500,-102.265,144.852,487.781,-153.399
5.000,172.722,487.500,-114.265,144.852,487.781,-153.399
5.100,172.722,487.500,-126.265,144.852,487.781,-153.399
5.200,172.722,487.500,-136.265,144.852,487.781,-153.399
5.300,172.722,487.500,-138.265,144.852,487.781,-153.399
5.400,172.722,487.500,-138.265,144.852,487.781,-153.399
5.500,172.722,487.500,-148.265,144.852,487.781,-153.399
5.600,172.722,487.500,-158.265,144.852,487.781,-153.399
5.700,172.722,487.500,-168.265,144.852,487.781,-153.399
5.800,172.722,487.500,-168.265,144.852,487.781,-153.399
5.900,172.722,487.500,-168.265,144.852,487.781,-153.399
6.000,172.722,487.500,-168.265,144.852,487.781,-153.399
6.100,172.722,487.500,-168.265,144.852,487.781,-153.399
6.200,172.722,487.500,-168.265,144.852,487.781,-153.399
6.300,192.289,487.500,-168.265,144.852,487.781,-153.399
6.400,231.422,487.500,-168.265,144.852,487.781,-153.399
6.500,231.422,487.500,-168.265,144.852,487.781,-153.399
6.600,231.422,487.500,-168.265,144.852,487.781,-153.399
6.700,231.422,487.500,-168.265,144.852,487.781,-153.399
6.800,231.422,487.500,-168.265,144.852,487.781,-153.399
6.900,250.989,487.500,-168.265,144.852,487.781,-153.399
7.000,280.339,487.500,-168.265,144.852,487.781,-153.399
7.100,280.339,487.500,-168.265,144.852,487.781,-153.399
7.200,280.339,487.500,-168.265,144.852,487.781,-153.399
7.300,280.339,487.500,-168.265,144.852,487.781,-153.399
7.400,250.989,481.403,-168.265,144.852,487.781,-153.399
7.500,231.422,477.339,-168.265,144.852,487.781,-153.399
7.600,231.422,477.339,-168.265,144.852,487.781,-153.399
7.700,192.289,469.210,-168.265,144.852,487.781,-153.399
7.800,182.505,467.177,-168.265,144.852,487.781,-153.399
7.900,182.505,467.177,-168.265,144.852,487.781,-153.399
8.000,143.372,459.048,-168.265,144.852,487.781,-153.399
8.100,94.455,448.887,-168.265,144.852,487.781,-153.399
8.200,94.455,448.887,-168.265,144.852,487.781,-153.399
8.300,94.455,448.887,-168.265,144.852,487.781,-153.399
8.400,94.455,448.887,-158.265,144.852,487.781,-153.399
8.500,94.455,448.887,-150.265,144.852,487.781,-153.399
8.600,94.455,448.887,-150.265,144.852,487.781,-153.399
8.700,94.455,448.887,-150.265,144.852,487.781,-153.399
8.800,94.455,448.887,-150.265,144.852,487.781,-153.399
8.900,94.455,448.887,-150.265,144.852,487.781,-153.399
9.000,94.455,448.887,-150.265,144.852,487.781,-153.399
9.100,94.455,448.887,-150.265,144.852,487.781,-153.399
9.200,94.455,448.887,-150.265,144.852,487.781,-153.399
9.300,69.533,434.652,-150.265,144.852,487.781,-153.399
9.400,43.477,419.768,-150.265,144.852,487.781,-153.399
9.500,43.477,419.768,-150.265,144.852,487.781,-153.399
9.600,43.477,419.768,-150.265,144.852,487.781,-153.399
9.700,43.477,419.768,-150.265,144.852,487.781,-153.399
9.800,43.477,419.768,-150.265,144.852,487.781,-153.399
9.900,69.541,434.656,-150.265,144.852,487.781,-153.399
10.000,86.903,444.573,-150.265,144.852,487.781,-153.399
10.100,95.579,449.529,-150.265,144.852,487.781,-153.399
10.200,139.013,474.339,-150.265,144.852,487.781,-153.399
10.300,139.013,474.339,-150.265,144.852,487.781,-153.399
10.400,139.013,474.339,-150.265,144.852,487.781,-153.399
